,fk_id_categoria,nome_cientifico,ano
1235,5.0,Drymusa spelunca,2021
1236,4.0,Brasilomma enigmatica,2014
1237,4.0,Brasilomma enigmatica,2021
1238,5.0,Tricongius ybyguara,2014
1239,3.0,Tricongius ybyguara,2021
1240,4.0,Speocera eleonorae,2014
1241,4.0,Speocera eleonorae,2021
1242,4.0,Ochyrocera ibitipoca,2014
1243,4.0,Ochyrocera ibitipoca,2021
1244,5.0,Metagonia potiguar,2014
1245,5.0,Metagonia potiguar,2021
1246,5.0,Metagonia diamantina,2014
1247,5.0,Metagonia diamantina,2021
1248,3.0,Matagaia chromatopus,2014
1249,3.0,Matagaia chromatopus,2021
1250,3.0,Neonella noronha,2014
1251,3.0,Neonella noronha,2021
1252,,Ariadna aurea,2014
1253,3.0,Ariadna aurea,2021
1254,,Loxosceles troglobia,2014
1255,3.0,Loxosceles troglobia,2021
1256,5.0,Typhochlaena curumim,2014
1257,5.0,Typhochlaena curumim,2021
1258,5.0,Tmesiphantes hypogeus,2014
1259,5.0,Tmesiphantes hypogeus,2021
1260,4.0,Ybyrapora diversipes,2014
1261,4.0,Ybyrapora diversipes,2021
1262,5.0,Ybyrapora gamba,2014
1263,5.0,Ybyrapora gamba,2021
1264,4.0,Typhochlaena seladonia,2014
1265,4.0,Typhochlaena seladonia,2021
1266,4.0,Dolichothele diamantinensis,2014
1267,4.0,Dolichothele diamantinensis,2021
1268,3.0,Pterinopelma sazimai,2014
1269,3.0,Pterinopelma sazimai,2021
1270,,Nyctiprogne vielliardi,2014
1271,4.0,Nyctiprogne vielliardi,2021
1272,3.0,Hydropsalis candicans,2014
1273,4.0,Hydropsalis candicans,2021
1274,4.0,Coarazuphium caatinga,2014
1275,4.0,Coarazuphium caatinga,2021
1276,5.0,Coarazuphium cessaima,2014
1277,4.0,Coarazuphium cessaima,2021
1278,3.0,Coarazuphium formoso,2014
1279,5.0,Coarazuphium formoso,2021
1280,4.0,Coarazuphium pains,2014
1281,4.0,Coarazuphium pains,2021
1282,5.0,Coarazuphium ricardoi,2014
1283,5.0,Coarazuphium ricardoi,2021
1284,5.0,Coarazuphium tapiaguassu,2014
1285,4.0,Coarazuphium tapiaguassu,2021
1286,5.0,Coarazuphium tessai,2014
1287,5.0,Coarazuphium tessai,2021
1288,4.0,Schizogenius ocellatus,2014
1289,4.0,Schizogenius ocellatus,2021
1290,,Coarazuphium amazonicus,2014
1291,5.0,Coarazuphium amazonicus,2021
1292,,Coarazuphium spinifemur,2014
1293,5.0,Coarazuphium spinifemur,2021
1294,3.0,Hypocephalus armatus,2014
1295,3.0,Hypocephalus armatus,2021
1296,4.0,Ceracis cassumbensis,2014
1297,4.0,Ceracis cassumbensis,2021
1298,5.0,Copelatus cessaima,2014
1299,4.0,Copelatus cessaima,2021
1300,4.0,Amydetes bellorum,2014
1301,4.0,Amydetes bellorum,2021
1302,3.0,Altitatiayus campoi,2014
1303,3.0,Altitatiayus campoi,2021
1304,3.0,Altitatiayus dulceae,2014
1305,3.0,Altitatiayus dulceae,2021
1306,3.0,Altitatiayus godinhorum,2014
1307,3.0,Altitatiayus godinhorum,2021
1308,3.0,Altitatiayus koikei,2014
1309,3.0,Altitatiayus koikei,2021
1310,3.0,Altitatiayus rotundatus,2014
1311,3.0,Altitatiayus rotundatus,2021
1312,3.0,Altitatiayus ruficollis,2014
1313,3.0,Altitatiayus ruficollis,2021
1314,3.0,Altitatiayus trifurcatus,2014
1315,3.0,Altitatiayus trifurcatus,2021
1316,5.0,Cartagonum apiuba,2014
1317,5.0,Cartagonum apiuba,2021
1318,5.0,Lycomorphon brasiliense,2014
1319,5.0,Lycomorphon brasiliense,2021
1320,3.0,Ateuchus squalidus,2014
1321,3.0,Ateuchus squalidus,2021
1322,3.0,Canthon corpulentus,2014
1323,3.0,Canthon corpulentus,2021
1324,3.0,Canthon quadripunctatus,2014
1325,3.0,Canthon quadripunctatus,2021
1326,4.0,Dichotomius eucranioides,2014
1327,4.0,Dichotomius eucranioides,2021
1328,4.0,Dichotomius mysticus,2014
1329,4.0,Dichotomius mysticus,2021
1330,4.0,Dichotomius schiffleri,2014
1331,4.0,Dichotomius schiffleri,2021
1332,3.0,Pedaridium hirsutum,2014
1333,3.0,Pedaridium hirsutum,2021
1334,,Metopiellus painensis,2014
1335,4.0,Metopiellus painensis,2021
1336,3.0,Carcharhinus longimanus,2014
1337,3.0,Carcharhinus longimanus,2021
1338,4.0,Carcharhinus obscurus,2014
1339,4.0,Carcharhinus obscurus,2021
1340,3.0,Carcharhinus perezi,2014
1341,3.0,Carcharhinus perezi,2021
1342,3.0,Carcharhinus signatus,2014
1343,4.0,Carcharhinus signatus,2021
1344,3.0,Negaprion brevirostris,2014
1345,4.0,Negaprion brevirostris,2021
1346,5.0,Carcharhinus galapagensis,2014
1347,5.0,Carcharhinus galapagensis,2021
1348,5.0,Carcharhinus porosus,2014
1349,5.0,Carcharhinus porosus,2021
1350,5.0,Isogomphodon oxyrhynchus,2014
1351,5.0,Isogomphodon oxyrhynchus,2021
1352,5.0,Carcharhinus plumbeus,2014
1353,5.0,Carcharhinus plumbeus,2021
1354,5.0,Sphyrna lewini,2014
1355,5.0,Sphyrna lewini,2021
1356,5.0,Sphyrna media,2014
1357,5.0,Sphyrna media,2021
1358,4.0,Sphyrna mokarran,2014
1359,5.0,Sphyrna mokarran,2021
1360,5.0,Sphyrna tiburo,2014
1361,5.0,Sphyrna tiburo,2021
1362,5.0,Sphyrna tudes,2014
1363,5.0,Sphyrna tudes,2021
1364,5.0,Sphyrna zygaena,2014
1365,5.0,Sphyrna zygaena,2021
1366,5.0,Galeorhinus galeus,2014
1367,5.0,Galeorhinus galeus,2021
1368,4.0,Mustelus canis,2014
1369,4.0,Mustelus canis,2021
1370,5.0,Mustelus fasciatus,2014
1371,5.0,Mustelus fasciatus,2021
1372,5.0,Mustelus schmitti,2014
1373,5.0,Mustelus schmitti,2021
1374,4.0,Cassidulus mitis,2014
1375,4.0,Cassidulus mitis,2021
1376,3.0,Kerodon rupestris,2014
1377,3.0,Kerodon rupestris,2021
1378,3.0,Kerodon acrobata,2014
1379,3.0,Kerodon acrobata,2021
1380,5.0,Cavia intermedia,2014
1381,5.0,Cavia intermedia,2021
1382,3.0,Akodon mystax,2014
1383,3.0,Akodon mystax,2021
1384,4.0,Gyldenstolpia planaltensis,2014
1385,4.0,Gyldenstolpia planaltensis,2021
1386,4.0,Oligoryzomys rupestris,2014
1387,4.0,Oligoryzomys rupestris,2021
1388,3.0,Rhipidomys cariri,2014
1389,3.0,Rhipidomys cariri,2021
1390,4.0,Rhipidomys tribei,2014
1391,4.0,Rhipidomys tribei,2021
1392,3.0,Thalpomys cerradensis,2014
1393,3.0,Thalpomys cerradensis,2021
1394,4.0,Wilfredomys oenax,2014
1395,4.0,Wilfredomys oenax,2021
1396,4.0,Cerradomys goytaca,2014
1397,4.0,Cerradomys goytaca,2021
1398,4.0,Euryoryzomys lamia,2014
1399,4.0,Euryoryzomys lamia,2021
1400,4.0,Thalpomys lasiotis,2014
1401,4.0,Thalpomys lasiotis,2021
1402,4.0,Microakodontomys transitorius,2014
1403,4.0,Microakodontomys transitorius,2021
1404,7.0,Juscelinomys candango,2014
1405,7.0,Juscelinomys candango,2021
1406,9.0,Noronhomys vespuccii,2014
1407,9.0,Noronhomys vespuccii,2021
1408,4.0,Ctenomys flamarioni,2014
1409,4.0,Ctenomys flamarioni,2021
1410,4.0,Ctenomys bicolor,2014
1411,4.0,Ctenomys bicolor,2021
1412,4.0,Ctenomys lami,2014
1413,4.0,Ctenomys lami,2021
1414,3.0,Ctenomys minutus,2014
1415,3.0,Ctenomys minutus,2021
1416,4.0,Phyllomys lundi,2014
1417,4.0,Phyllomys lundi,2021
1418,4.0,Phyllomys thomasi,2014
1419,4.0,Phyllomys thomasi,2021
1420,4.0,Trinomys mirapitanga,2014
1421,4.0,Trinomys mirapitanga,2021
1422,4.0,Trinomys yonenagae,2014
1423,4.0,Trinomys yonenagae,2021
1424,4.0,Callistomys pictus,2014
1425,4.0,Callistomys pictus,2021
1426,3.0,Trinomys eliasi,2014
1427,3.0,Trinomys eliasi,2021
1428,4.0,Trinomys moojeni,2014
1429,4.0,Trinomys moojeni,2021
1430,4.0,Phyllomys brasiliensis,2014
1431,4.0,Phyllomys brasiliensis,2021
1432,5.0,Phyllomys unicolor,2014
1433,5.0,Phyllomys unicolor,2021
1434,3.0,Chaetomys subspinosus,2014
1435,3.0,Chaetomys subspinosus,2021
1436,4.0,Coendou speratus,2014
1437,4.0,Coendou speratus,2021
1438,3.0,Blastocerus dichotomus,2014
1439,3.0,Blastocerus dichotomus,2021
1440,3.0,Mazama nana,2014
1441,3.0,Mazama nana,2021
1442,3.0,Ozotoceros bezoarticus bezoarticus,2014
1443,3.0,Ozotoceros bezoarticus bezoarticus,2021
1444,3.0,Ozotoceros bezoarticus leucogaster,2014
1445,10.0,Ozotoceros bezoarticus leucogaster,2021
1446,3.0,Tayassu pecari,2014
1447,3.0,Tayassu pecari,2021
1448,3.0,Prognathodes obliquus,2014
1449,3.0,Prognathodes obliquus,2021
1450,3.0,Crenicichla empheres,2014
1451,3.0,Crenicichla empheres,2021
1452,3.0,Crenicichla hadrostigma,2014
1453,3.0,Crenicichla hadrostigma,2021
1454,5.0,Crenicichla cyclostoma,2014
1455,5.0,Crenicichla cyclostoma,2021
1456,3.0,Crenicichla heckeli,2014
1457,3.0,Crenicichla heckeli,2021
1458,4.0,Crenicichla jegui,2014
1459,4.0,Crenicichla jegui,2021
1460,4.0,Crenicichla urosema,2014
1461,4.0,Crenicichla urosema,2021
1462,4.0,Teleocichla cinderella,2014
1463,4.0,Teleocichla cinderella,2021
1464,3.0,Teleocichla prionogenys,2014
1465,3.0,Teleocichla prionogenys,2021
1466,4.0,Teleocichla wajapi,2014
1467,4.0,Teleocichla wajapi,2021
1468,4.0,Crenicichla jupiaensis,2014
1469,4.0,Crenicichla jupiaensis,2021
1470,4.0,Teleocichla centisquama,2014
1471,4.0,Teleocichla centisquama,2021
1472,3.0,Epinephelus marginatus,2014
1473,3.0,Epinephelus marginatus,2021
1474,3.0,Epinephelus morio,2014
1475,3.0,Epinephelus morio,2021
1476,5.0,Epinephelus itajara,2014
1477,5.0,Epinephelus itajara,2021
1478,3.0,Elacatinus figaro,2014
1479,3.0,Elacatinus figaro,2021
1480,4.0,Makaira nigricans,2014
1481,4.0,Makaira nigricans,2021
1482,3.0,Kajikia albida,2014
1483,3.0,Kajikia albida,2021
1484,3.0,Halichoeres rubrovirens,2014
1485,3.0,Halichoeres rubrovirens,2021
1486,3.0,Malacoctenus brunoi,2014
1487,3.0,Malacoctenus brunoi,2021
1488,3.0,Lutjanus cyanopterus,2014
1489,3.0,Lutjanus cyanopterus,2021
1490,3.0,Lutjanus purpureus,2014
1491,3.0,Lutjanus purpureus,2021
1492,3.0,Lopholatilus villarii,2014
1493,3.0,Lopholatilus villarii,2021
1494,4.0,Cerdale fasciata,2014
1495,4.0,Cerdale fasciata,2021
1496,5.0,Polyprion americanus,2014
1497,5.0,Polyprion americanus,2021
1498,3.0,Stegastes trindadensis,2014
1499,3.0,Stegastes trindadensis,2021
1500,3.0,Stegastes sanctipauli,2014
1501,3.0,Stegastes sanctipauli,2021
1502,3.0,Stegastes rocasensis,2014
1503,3.0,Stegastes rocasensis,2021
1504,3.0,Microspathodon chrysurus,2014
1505,3.0,Microspathodon chrysurus,2021
1506,4.0,Scarus trispinosus,2014
1507,4.0,Scarus trispinosus,2021
1508,3.0,Scarus zelindae,2014
1509,3.0,Scarus zelindae,2021
1510,3.0,Sparisoma axillare,2014
1511,3.0,Sparisoma axillare,2021
1512,3.0,Sparisoma frondosum,2014
1513,3.0,Sparisoma frondosum,2021
1514,3.0,Sparisoma rocha,2014
1515,3.0,Sparisoma rocha,2021
1516,5.0,Thunnus thynnus,2014
1517,4.0,Thunnus thynnus,2021
1518,3.0,Choranthias salmopunctatus,2014
1519,3.0,Choranthias salmopunctatus,2021
1520,4.0,Hyporthodus nigritus,2014
1521,4.0,Hyporthodus nigritus,2021
1522,3.0,Hyporthodus niveatus,2014
1523,3.0,Hyporthodus niveatus,2021
1524,3.0,Mycteroperca bonaci,2014
1525,3.0,Mycteroperca bonaci,2021
1526,3.0,Mycteroperca interstitialis,2014
1527,3.0,Mycteroperca interstitialis,2021
1528,3.0,Enneanectes smithi,2014
1529,3.0,Enneanectes smithi,2021
1530,3.0,Charinus acaraje,2014
1531,3.0,Charinus acaraje,2021
1532,3.0,Charinus potiguar,2014
1533,3.0,Charinus potiguar,2021
1534,,Charinus caatingae,2014
1535,5.0,Charinus caatingae,2021
1536,5.0,Charinus eleonorae,2014
1537,4.0,Charinus eleonorae,2021
1538,5.0,Charinus troglobius,2014
1539,4.0,Charinus troglobius,2021
1540,,Charinus ferreus,2014
1541,5.0,Charinus ferreus,2021
1542,,Charinus taboa,2014
1543,5.0,Charinus taboa,2021
1544,,Charinus spelaeus,2014
1545,3.0,Charinus spelaeus,2021
1546,4.0,Charinus asturius,2014
1547,4.0,Charinus asturius,2021
1548,5.0,Leodesmus yporangae,2014
1549,4.0,Leodesmus yporangae,2021
1550,3.0,Sandalodesmus stramineus,2014
1551,3.0,Sandalodesmus stramineus,2021
1552,3.0,Dioplosternus salvatrix,2014
1553,3.0,Dioplosternus salvatrix,2021
1554,3.0,Odontopeltis giganteus,2014
1555,3.0,Odontopeltis giganteus,2021
1556,4.0,Peridontodesmella alba,2014
1557,3.0,Peridontodesmella alba,2021
1558,,Dobrodesmus mirabilis,2014
1559,5.0,Dobrodesmus mirabilis,2021
1560,4.0,Caretta caretta,2014
1561,3.0,Caretta caretta,2021
1562,5.0,Eretmochelys imbricata,2014
1563,4.0,Eretmochelys imbricata,2021
1564,4.0,Lepidochelys olivacea,2014
1565,3.0,Lepidochelys olivacea,2021
1566,5.0,Dermochelys coriacea,2014
1567,5.0,Dermochelys coriacea,2021
1568,,Ferricixius davidi,2014
1569,5.0,Ferricixius davidi,2021
1570,,Iuiuia caeca,2014
1571,3.0,Iuiuia caeca,2021
1572,,Kinnapotiguara troglobia,2014
1573,3.0,Kinnapotiguara troglobia,2021
1574,3.0,Aceratobasis cornicauda,2014
1575,3.0,Aceratobasis cornicauda,2021
1576,4.0,Aceratobasis mourei,2014
1577,4.0,Aceratobasis mourei,2021
1578,7.0,Fluminagrion taxaense,2014
1579,7.0,Fluminagrion taxaense,2021
1580,3.0,Homeoura lindneri,2014
1581,3.0,Homeoura lindneri,2021
1582,3.0,Leptagrion bocainense,2014
1583,3.0,Leptagrion bocainense,2021
1584,7.0,Columbina cyanopis,2014
1585,5.0,Columbina cyanopis,2021
1586,4.0,Conopophaga cearae,2014
1587,4.0,Conopophaga cearae,2021
1588,3.0,Conopophaga lineata lineata,2014
1589,3.0,Conopophaga lineata lineata,2021
1590,3.0,Cyanocorax hafferi,2014
1591,3.0,Cyanocorax hafferi,2021
1592,3.0,Procnias albus wallacei,2014
1593,3.0,Procnias albus wallacei,2021
1594,1.0,Xipholena lamellipennis,2014
1595,3.0,Xipholena lamellipennis,2021
1596,7.0,Calyptura cristata,2014
1597,7.0,Calyptura cristata,2021
1598,5.0,Cotinga maculata,2014
1599,4.0,Cotinga maculata,2021
1600,3.0,Lipaugus conditus,2014
1601,3.0,Lipaugus conditus,2021
1602,3.0,Xipholena atropurpurea,2014
1603,3.0,Xipholena atropurpurea,2021
1604,4.0,Xiphorhynchus guttatoides gracilirostris,2014
1605,4.0,Xiphorhynchus guttatoides gracilirostris,2021
1606,4.0,Dendrexetastes rufigula paraensis,2014
1607,3.0,Dendrexetastes rufigula paraensis,2021
1608,3.0,Dendrocincla merula badia,2014
1609,3.0,Dendrocincla merula badia,2021
1610,3.0,Campylorhamphus cardosoi,2014
1611,3.0,Campylorhamphus cardosoi,2021
1612,3.0,Campylorhamphus multostriatus,2014
1613,3.0,Campylorhamphus multostriatus,2021
1614,3.0,Dendrocolaptes medius,2014
1615,3.0,Dendrocolaptes medius,2021
1616,3.0,Dendrocolaptes retentus,2014
1617,3.0,Dendrocolaptes retentus,2021
1618,3.0,Hylexetastes brigidai,2014
1619,3.0,Hylexetastes brigidai,2021
1620,1.0,Hylexetastes uniformis,2014
1621,3.0,Hylexetastes uniformis,2021
1622,3.0,Xiphocolaptes carajaensis,2014
1623,3.0,Xiphocolaptes carajaensis,2021
1624,4.0,Campylorhamphus trochilirostris trochilirostris,2014
1625,3.0,Campylorhamphus trochilirostris trochilirostris,2021
1626,4.0,Dendrocincla taunayi,2014
1627,4.0,Dendrocincla taunayi,2021
1628,3.0,Xiphorhynchus atlanticus,2014
1629,3.0,Xiphorhynchus atlanticus,2021
1630,3.0,Chamaeza nobilis fulvipectus,2014
1631,3.0,Chamaeza nobilis fulvipectus,2021
1632,3.0,Spinus yarrellii,2014
1633,3.0,Spinus yarrellii,2021
1634,3.0,Asthenes hudsoni,2014
1635,3.0,Asthenes hudsoni,2021
1636,2.0,Asthenes luizae,2014
1637,4.0,Asthenes luizae,2021
1638,4.0,Synallaxis kollari,2014
1639,3.0,Synallaxis kollari,2021
1640,1.0,Anabazenops dorsalis,2014
1641,3.0,Anabazenops dorsalis,2021
1642,3.0,Xiphocolaptes falcirostris,2014
1643,3.0,Xiphocolaptes falcirostris,2021
1644,3.0,Pseudoseisura lophotes,2014
1645,3.0,Pseudoseisura lophotes,2021
1646,0.0,Syndactyla ucayalae,2014
1647,3.0,Syndactyla ucayalae,2021
1648,4.0,Cinclodes espinhacensis,2014
1649,4.0,Cinclodes espinhacensis,2021
1650,3.0,Acrobatornis fonsecai,2014
1651,3.0,Acrobatornis fonsecai,2021
1652,4.0,Automolus lammi,2014
1653,4.0,Automolus lammi,2021
1654,5.0,Coryphistera alaudina,2014
1655,5.0,Coryphistera alaudina,2021
1656,5.0,Leptasthenura platensis,2014
1657,5.0,Leptasthenura platensis,2021
1658,3.0,Thripophaga macroura,2014
1659,3.0,Thripophaga macroura,2021
1660,4.0,Synallaxis infuscata,2014
1661,4.0,Synallaxis infuscata,2021
1662,9.0,Cichlocolaptes mazarbarnetti,2014
1663,9.0,Cichlocolaptes mazarbarnetti,2021
1664,3.0,Grallaria varia distincta,2014
1665,3.0,Grallaria varia distincta,2021
1666,3.0,Hylopezus paraensis,2014
1667,3.0,Hylopezus paraensis,2021
1668,1.0,Hylopezus whittakeri,2014
1669,3.0,Hylopezus whittakeri,2021
1670,3.0,Grallaria varia intercedens,2014
1671,4.0,Grallaria varia intercedens,2021
1672,0.0,Cacicus koepckeae,2014
1673,3.0,Cacicus koepckeae,2021
1674,3.0,Xanthopsar flavus,2014
1675,3.0,Xanthopsar flavus,2021
1676,3.0,Anumara forbesi,2014
1677,3.0,Anumara forbesi,2021
1678,3.0,Anthus nattereri,2014
1679,3.0,Anthus nattereri,2021
1680,,Oxyruncus cristatus tocantinsi,2014
1681,3.0,Oxyruncus cristatus tocantinsi,2021
1682,3.0,Arremonops conirostris,2014
1683,4.0,Arremonops conirostris,2021
1684,5.0,Antilophia bokermanni,2014
1685,5.0,Antilophia bokermanni,2021
1686,4.0,Lepidothrix iris iris,2014
1687,4.0,Lepidothrix iris iris,2021
1688,4.0,Lepidothrix iris,2014
1689,4.0,Lepidothrix iris,2021
1690,3.0,Lepidothrix vilasboasi,2014
1691,4.0,Lepidothrix vilasboasi,2021
1692,4.0,Neopelma aurifrons,2014
1693,4.0,Neopelma aurifrons,2021
1694,2.0,Platyrinchus leucoryphus,2014
1695,3.0,Platyrinchus leucoryphus,2021
1696,4.0,Scytalopus diamantinensis,2014
1697,4.0,Scytalopus diamantinensis,2021
1698,4.0,Scytalopus gonzagai,2014
1699,4.0,Scytalopus gonzagai,2021
1700,4.0,Scytalopus novacapitalis,2014
1701,4.0,Scytalopus novacapitalis,2021
1702,4.0,Eleoscytalopus psychopompus,2014
1703,4.0,Eleoscytalopus psychopompus,2021
1704,5.0,Merulaxis stresemanni,2014
1705,5.0,Merulaxis stresemanni,2021
1706,4.0,Scytalopus iraiensis,2014
1707,4.0,Scytalopus iraiensis,2021
1708,4.0,Phylloscartes beckeri,2014
1709,4.0,Phylloscartes beckeri,2021
1710,5.0,Phylloscartes ceciliae,2014
1711,5.0,Phylloscartes ceciliae,2021
1712,3.0,Hemitriccus mirandae,2014
1713,4.0,Hemitriccus mirandae,2021
1714,1.0,Cnipodectes superrufus,2014
1715,3.0,Cnipodectes superrufus,2021
1716,1.0,Poecilotriccus albifacies,2014
1717,3.0,Poecilotriccus albifacies,2021
1718,4.0,Phylloscartes roquettei,2014
1719,4.0,Phylloscartes roquettei,2021
1720,3.0,Hemitriccus kaempferi,2014
1721,3.0,Hemitriccus kaempferi,2021
1722,4.0,Geositta poeciloptera,2014
1723,3.0,Geositta poeciloptera,2021
1724,3.0,Sclerurus cearensis,2014
1725,4.0,Sclerurus cearensis,2021
1726,5.0,Sclerurus caudacutus caligineus,2014
1727,5.0,Sclerurus caudacutus caligineus,2021
1728,5.0,Sclerurus caudacutus umbretta,2014
1729,5.0,Sclerurus caudacutus umbretta,2021
1730,3.0,Sclerurus macconnelli bahiae,2014
1731,4.0,Sclerurus macconnelli bahiae,2021
1732,3.0,Phlegopsis nigromaculata paraensis,2014
1733,3.0,Phlegopsis nigromaculata paraensis,2021
1734,0.0,Clytoctantes atrogularis,2014
1735,3.0,Clytoctantes atrogularis,2021
1736,4.0,Formicivora grantsaui,2014
1737,4.0,Formicivora grantsaui,2021
1738,1.0,Epinecrophylla dentei,2014
1739,3.0,Epinecrophylla dentei,2021
1740,1.0,Myrmotherula oreni,2014
1741,3.0,Myrmotherula oreni,2021
1742,4.0,Thamnophilus nigrocinereus tschudii,2014
1743,4.0,Thamnophilus nigrocinereus tschudii,2021
1744,1.0,Phlegopsis borbae,2014
1745,3.0,Phlegopsis borbae,2021
1746,3.0,Hypocnemis ochrogyna,2014
1747,3.0,Hypocnemis ochrogyna,2021
1748,1.0,Rhegmatorhina hoffmannsi,2014
1749,3.0,Rhegmatorhina hoffmannsi,2021
1750,4.0,Rhopornis ardesiacus,2014
1751,4.0,Rhopornis ardesiacus,2021
1752,3.0,Thamnophilus caerulescens cearensis,2014
1753,3.0,Thamnophilus caerulescens cearensis,2021
1754,3.0,Thamnomanes caesius caesius,2014
1755,3.0,Thamnomanes caesius caesius,2021
1756,3.0,Phlegopsis nigromaculata confinis,2014
1757,3.0,Phlegopsis nigromaculata confinis,2021
1758,,Thamnophilus nigrocinereus huberi,2014
1759,3.0,Thamnophilus nigrocinereus huberi,2021
1760,,Hypocnemis hypoxantha ochraceiventris,2014
1761,3.0,Hypocnemis hypoxantha ochraceiventris,2021
1762,1.0,Hypocnemis striata,2014
1763,3.0,Hypocnemis striata,2021
1764,3.0,Rhegmatorhina gymnops,2014
1765,3.0,Rhegmatorhina gymnops,2021
1766,4.0,Dysithamnus plumbeus,2014
1767,4.0,Dysithamnus plumbeus,2021
1768,5.0,Formicivora erythronotos,2014
1769,5.0,Formicivora erythronotos,2021
1770,5.0,Formicivora paludicola,2014
1771,5.0,Formicivora paludicola,2021
1772,7.0,Myrmotherula fluminensis,2014
1773,7.0,Myrmotherula fluminensis,2021
1774,5.0,Myrmotherula snowi,2014
1775,5.0,Myrmotherula snowi,2021
1776,4.0,Formicivora littoralis,2014
1777,4.0,Formicivora littoralis,2021
1778,4.0,Myrmoderus ruficauda,2014
1779,4.0,Myrmoderus ruficauda,2021
1780,4.0,Formicivora acutirostris,2014
1781,3.0,Formicivora acutirostris,2021
1782,3.0,Myrmotherula minor,2014
1783,3.0,Myrmotherula minor,2021
1784,3.0,Myrmotherula urosticta,2014
1785,3.0,Myrmotherula urosticta,2021
1786,4.0,Pyriglena atra,2014
1787,4.0,Pyriglena atra,2021
1788,3.0,Pyriglena pernambucensis,2014
1789,3.0,Pyriglena pernambucensis,2021
1790,5.0,Terenura sicki,2014
1791,5.0,Terenura sicki,2021
1792,4.0,Thamnophilus aethiops distans,2014
1793,4.0,Thamnophilus aethiops distans,2021
1794,3.0,Thamnophilus caerulescens pernambucensis,2014
1795,3.0,Thamnophilus caerulescens pernambucensis,2021
1796,3.0,Sporophila hypoxantha,2014
1797,3.0,Sporophila hypoxantha,2021
1798,3.0,Sporophila palustris,2014
1799,3.0,Sporophila palustris,2021
1800,3.0,Sporophila ruficollis,2014
1801,3.0,Sporophila ruficollis,2021
1802,4.0,Conothraupis mesoleuca,2014
1803,4.0,Conothraupis mesoleuca,2021
1804,4.0,Coryphaspiza melanotis,2014
1805,3.0,Coryphaspiza melanotis,2021
1806,3.0,Tangara fastuosa,2014
1807,3.0,Tangara fastuosa,2021
1808,3.0,Tangara cyanocephala cearensis,2014
1809,3.0,Tangara cyanocephala cearensis,2021
1810,3.0,Sporophila beltoni,2014
1811,3.0,Sporophila beltoni,2021
1812,3.0,Tangara velia signata,2014
1813,3.0,Tangara velia signata,2021
1814,3.0,Sporophila nigrorufa,2014
1815,3.0,Sporophila nigrorufa,2021
1816,5.0,Sporophila maximiliani,2014
1817,5.0,Sporophila maximiliani,2021
1818,5.0,Gubernatrix cristata,2014
1819,5.0,Gubernatrix cristata,2021
1820,5.0,Nemosia rourei,2014
1821,5.0,Nemosia rourei,2021
1822,3.0,Sporophila falcirostris,2014
1823,3.0,Sporophila falcirostris,2021
1824,3.0,Sporophila frontalis,2014
1825,3.0,Sporophila frontalis,2021
1826,3.0,Sporophila melanogaster,2014
1827,3.0,Sporophila melanogaster,2021
1828,4.0,Iodopleura pipra,2014
1829,4.0,Iodopleura pipra,2021
1830,3.0,Schiffornis turdina intermedia,2014
1831,3.0,Schiffornis turdina intermedia,2021
1832,5.0,Iodopleura pipra leucopygia,2014
1833,4.0,Iodopleura pipra leucopygia,2021
1834,2.0,Laniisoma elegans,2014
1835,4.0,Laniisoma elegans,2021
1836,2.0,Onychorhynchus swainsoni,2014
