,fk_id_categoria,nome_cientifico,ano
1837,3.0,Onychorhynchus swainsoni,2021
1838,4.0,Iodopleura pipra pipra,2014
1839,4.0,Iodopleura pipra pipra,2021
1840,,Cyphorhinus griseolateralis,2014
1841,3.0,Cyphorhinus griseolateralis,2021
1842,4.0,Cichlopsis leucogenys,2014
1843,4.0,Cichlopsis leucogenys,2021
1844,3.0,Alectrurus tricolor,2014
1845,3.0,Alectrurus tricolor,2021
1846,3.0,Stigmatura napensis napensis,2014
1847,3.0,Stigmatura napensis napensis,2021
1848,0.0,Phyllomyias reiseri,2014
1849,4.0,Phyllomyias reiseri,2021
1850,1.0,Contopus nigrescens,2014
1851,3.0,Contopus nigrescens,2021
1852,3.0,Serpophaga hypoleuca pallida,2014
1853,3.0,Serpophaga hypoleuca pallida,2021
1854,2.0,Knipolegus franciscanus,2014
1855,3.0,Knipolegus franciscanus,2021
1856,3.0,Attila spadiceus uropygiatus,2014
1857,4.0,Attila spadiceus uropygiatus,2021
1858,3.0,Elaenia ridleyana,2014
1859,3.0,Elaenia ridleyana,2021
1860,3.0,Platyrinchus mystaceus niveigularis,2014
1861,3.0,Platyrinchus mystaceus niveigularis,2021
1862,3.0,Vireo gracilirostris,2014
1863,3.0,Vireo gracilirostris,2021
1864,3.0,Xenops minutus alagoanus,2014
1865,3.0,Xenops minutus alagoanus,2021
1866,2.0,Aburria cujubi,2014
1867,3.0,Aburria cujubi,2021
1868,4.0,Crax globulosa,2014
1869,4.0,Crax globulosa,2021
1870,5.0,Penelope superciliaris alagoensis,2014
1871,5.0,Penelope superciliaris alagoensis,2021
1872,3.0,Penelope jacucaca,2014
1873,3.0,Penelope jacucaca,2021
1874,5.0,Crax fasciolata pinima,2014
1875,5.0,Crax fasciolata pinima,2021
1876,3.0,Penelope pileata,2014
1877,3.0,Penelope pileata,2021
1878,4.0,Aburria jacutinga,2014
1879,4.0,Aburria jacutinga,2021
1880,5.0,Crax blumenbachii,2014
1881,4.0,Crax blumenbachii,2021
1882,8.0,Pauxi mitu,2014
1883,8.0,Pauxi mitu,2021
1884,5.0,Odontophorus capueira plumbeicollis,2014
1885,5.0,Odontophorus capueira plumbeicollis,2021
1886,3.0,Parapoynx restingalis,2014
1887,3.0,Parapoynx restingalis,2021
1888,5.0,Drephalys mourei,2014
1889,5.0,Drephalys mourei,2021
1890,4.0,Parelbella polyzona,2014
1891,4.0,Parelbella polyzona,2021
1892,5.0,Pseudocroniades machaon seabrai,2014
1893,5.0,Pseudocroniades machaon seabrai,2021
1894,4.0,Turmosa camposa,2014
1895,4.0,Turmosa camposa,2021
1896,4.0,Drephalys miersi,2014
1897,4.0,Drephalys miersi,2021
1898,4.0,Zonia zonia diabo,2014
1899,4.0,Zonia zonia diabo,2021
1900,4.0,Magnastigma julia,2014
1901,4.0,Magnastigma julia,2021
1902,4.0,Strymon ohausi,2014
1903,4.0,Strymon ohausi,2021
1904,4.0,Arawacus aethesa,2014
1905,4.0,Arawacus aethesa,2021
1906,3.0,Actinote quadra,2014
1907,3.0,Actinote quadra,2021
1908,5.0,Dasyophthalma geraensis,2014
1909,5.0,Dasyophthalma geraensis,2021
1910,4.0,Dasyophthalma rusina delanira,2014
1911,4.0,Dasyophthalma rusina delanira,2021
1912,7.0,Dasyophthalma vertebralis,2014
1913,7.0,Dasyophthalma vertebralis,2021
1914,7.0,Doxocopa zalmunna,2014
1915,7.0,Doxocopa zalmunna,2021
1916,4.0,Episcada vitrea,2014
1917,4.0,Episcada vitrea,2021
1918,5.0,Eresia erysice erysice,2014
1919,5.0,Eresia erysice erysice,2021
1920,5.0,Euptychia boulleti,2014
1921,5.0,Euptychia boulleti,2021
1922,4.0,Hamadryas velutina browni,2014
1923,4.0,Hamadryas velutina browni,2021
1924,4.0,Heliconius nattereri,2014
1925,4.0,Heliconius nattereri,2021
1926,7.0,Hyalyris fiammetta,2014
1927,7.0,Hyalyris fiammetta,2021
1928,5.0,Mcclungia cymo fallens,2014
1929,5.0,Mcclungia cymo fallens,2021
1930,5.0,Melinaea mnasias thera,2014
1931,5.0,Melinaea mnasias thera,2021
1932,5.0,Morpho epistrophus nikolajewna,2014
1933,5.0,Morpho epistrophus nikolajewna,2021
1934,5.0,Morpho menelaus eberti,2014
1935,5.0,Morpho menelaus eberti,2021
1936,5.0,Napeogenes rhezia rhezia,2014
1937,5.0,Napeogenes rhezia rhezia,2021
1938,5.0,Orobrassolis ornamentalis,2014
1939,5.0,Orobrassolis ornamentalis,2021
1940,4.0,Pampasatyrus glaucope glaucope,2014
1941,4.0,Pampasatyrus glaucope glaucope,2021
1942,4.0,Pampasatyrus gyrtone,2014
1943,4.0,Pampasatyrus gyrtone,2021
1944,4.0,Paulogramma hydarnis,2014
1945,4.0,Paulogramma hydarnis,2021
1946,4.0,Polygrapha suprema,2014
1947,4.0,Polygrapha suprema,2021
1948,3.0,Prepona deiphile,2014
1949,3.0,Prepona deiphile,2021
1950,5.0,Scada karschina delicata,2014
1951,5.0,Scada karschina delicata,2021
1952,3.0,Tithorea harmonia caissara,2014
1953,3.0,Tithorea harmonia caissara,2021
1954,,Adelpha atlantica,2014
1955,4.0,Adelpha atlantica,2021
1956,,Forsterinaria itatiaia,2014
1957,3.0,Forsterinaria itatiaia,2021
1958,,Pampasatyrus glaucope eberti,2014
1959,3.0,Pampasatyrus glaucope eberti,2021
1960,,Pampasatyrus reticulata gagarini,2014
1961,4.0,Pampasatyrus reticulata gagarini,2021
1962,,Praepedaliodes sequeirae,2014
1963,5.0,Praepedaliodes sequeirae,2021
1964,,Yphthimoides iserhardi,2014
1965,4.0,Yphthimoides iserhardi,2021
1966,5.0,Actinote zikani,2014
1967,5.0,Actinote zikani,2021
1968,4.0,Pampasatyrus glaucope boenninghauseni,2014
1969,4.0,Pampasatyrus glaucope boenninghauseni,2021
1970,4.0,Heraclides himeros baia,2014
1971,4.0,Heraclides himeros baia,2021
1972,4.0,Heraclides himeros himeros,2014
1973,4.0,Heraclides himeros himeros,2021
1974,5.0,Mimoides lysithous harrisianus,2014
1975,5.0,Mimoides lysithous harrisianus,2021
1976,3.0,Mimoides lysithous sebastianus,2014
1977,3.0,Mimoides lysithous sebastianus,2021
1978,4.0,Parides ascanius,2014
1979,4.0,Parides ascanius,2021
1980,5.0,Parides bunichus chamissonia,2014
1981,5.0,Parides bunichus chamissonia,2021
1982,5.0,Parides burchellanus,2014
1983,5.0,Parides burchellanus,2021
1984,5.0,Parides klagesi,2014
1985,5.0,Parides klagesi,2021
1986,5.0,Parides panthonus castilhoi,2014
1987,5.0,Parides panthonus castilhoi,2021
1988,4.0,Parides tros danunciae,2014
1989,4.0,Parides tros danunciae,2021
1990,4.0,Charonias theano,2014
1991,4.0,Charonias theano,2021
1992,3.0,Cunizza hirlanda fulvinota,2014
1993,3.0,Cunizza hirlanda fulvinota,2021
1994,3.0,Cunizza hirlanda planasia,2014
1995,3.0,Cunizza hirlanda planasia,2021
1996,4.0,Glennia pylotis,2014
1997,4.0,Glennia pylotis,2021
1998,3.0,Moschoneura pinthous methymna,2014
1999,3.0,Moschoneura pinthous methymna,2021
2000,4.0,Perrhybris pamela flava,2014
2001,4.0,Perrhybris pamela flava,2021
2002,5.0,Joiceya praeclarus,2014
2003,5.0,Joiceya praeclarus,2021
2004,3.0,Panara ovifera,2014
2005,3.0,Panara ovifera,2021
2006,4.0,Petrocerus catiena,2014
2007,4.0,Petrocerus catiena,2021
2008,5.0,Rhetus belphegor,2014
2009,5.0,Rhetus belphegor,2021
2010,4.0,Voltinia sanarita,2014
2011,4.0,Voltinia sanarita,2021
2012,3.0,Dirphia monticola,2014
2013,3.0,Dirphia monticola,2021
2014,5.0,Nyceryx mielkei,2014
2015,5.0,Nyceryx mielkei,2021
2016,5.0,Spinopilar moria,2014
2017,5.0,Spinopilar moria,2021
2018,4.0,Spaeleoleptes spaeleus,2014
2019,4.0,Spaeleoleptes spaeleus,2021
2020,,Gonycranaus pluto,2014
2021,3.0,Gonycranaus pluto,2021
2022,1.0,Discocyrtus pedrosoi,2014
2023,3.0,Discocyrtus pedrosoi,2021
2024,4.0,Eusarcus elinae,2014
2025,4.0,Eusarcus elinae,2021
2026,5.0,Giupponia chagasi,2014
2027,4.0,Giupponia chagasi,2021
2028,4.0,Iandumoema setimapocu,2014
2029,3.0,Iandumoema setimapocu,2021
2030,,Iandumoema smeagol,2014
2031,4.0,Iandumoema smeagol,2021
2032,5.0,Iandumoema uai,2014
2033,5.0,Iandumoema uai,2021
2034,4.0,Pachylospeleus strinatii,2014
2035,5.0,Pachylospeleus strinatii,2021
2036,,Relictopiolus galadriel,2014
2037,5.0,Relictopiolus galadriel,2021
2038,4.0,Cryptops iporangensis,2014
2039,4.0,Cryptops iporangensis,2021
2040,3.0,Cryptops spelaeoraptor,2014
2041,5.0,Cryptops spelaeoraptor,2021
2042,5.0,Scolopendropsis duplicata,2014
2043,5.0,Scolopendropsis duplicata,2021
2044,,Newportia potiguar,2014
2045,3.0,Newportia potiguar,2021
2046,,Newportia spelaea,2014
2047,5.0,Newportia spelaea,2021
2048,,Scolopocryptops troglocaudatus,2014
2049,4.0,Scolopocryptops troglocaudatus,2021
2050,7.0,Neomorphus geoffroyi geoffroyi,2014
2051,7.0,Neomorphus geoffroyi geoffroyi,2021
2052,3.0,Neomorphus geoffroyi,2014
2053,3.0,Neomorphus geoffroyi,2021
2054,3.0,Neomorphus geoffroyi amazonicus,2014
2055,3.0,Neomorphus geoffroyi amazonicus,2021
2056,3.0,Neomorphus squamiger,2014
2057,3.0,Neomorphus squamiger,2021
2058,5.0,Neomorphus geoffroyi dulcis,2014
2059,4.0,Neomorphus geoffroyi dulcis,2021
2060,5.0,Bathytoshia centroura,2014
2061,5.0,Bathytoshia centroura,2021
2062,3.0,Fontitrygon colarensis,2014
2063,3.0,Fontitrygon colarensis,2021
2064,0.0,Hypanus marianae,2014
2065,3.0,Hypanus marianae,2021
2066,5.0,Gymnura altavela,2014
2067,5.0,Gymnura altavela,2021
2068,5.0,Myliobatis goodei,2014
2069,5.0,Myliobatis goodei,2021
2070,5.0,Myliobatis ridens,2014
2071,5.0,Myliobatis ridens,2021
2072,3.0,Mobula mobular,2014
2073,3.0,Mobula mobular,2021
2074,3.0,Mobula tarapacana,2014
2075,3.0,Mobula tarapacana,2021
2076,3.0,Mobula thurstoni,2014
2077,3.0,Mobula thurstoni,2021
2078,5.0,Rhinoptera brasiliensis,2014
2079,5.0,Rhinoptera brasiliensis,2021
2080,4.0,Myliobatis freminvillei,2014
2081,4.0,Myliobatis freminvillei,2021
2082,5.0,Paratrygon aiereba,2014
2083,5.0,Paratrygon aiereba,2021
2084,2.0,Atlantoraja cyclophora,2014
2085,3.0,Atlantoraja cyclophora,2021
2086,4.0,Atlantoraja castelnaui,2014
2087,4.0,Atlantoraja castelnaui,2021
2088,4.0,Rioraja agassizii,2014
2089,3.0,Rioraja agassizii,2021
2090,4.0,Sympterygia acuta,2014
2091,4.0,Sympterygia acuta,2021
2092,4.0,Sympterygia bonapartii,2014
2093,4.0,Sympterygia bonapartii,2021
2094,3.0,Zapteryx brevirostris,2014
2095,3.0,Zapteryx brevirostris,2021
2096,5.0,Pseudobatos horkelii,2014
2097,5.0,Pseudobatos horkelii,2021
2098,0.0,Pseudobatos percellens,2014
2099,3.0,Pseudobatos percellens,2021
2100,0.0,Urotrygon microphthalmum,2014
2101,3.0,Urotrygon microphthalmum,2021
2102,3.0,Priodontes maximus,2014
2103,3.0,Priodontes maximus,2021
2104,4.0,Tolypeutes tricinctus,2014
2105,4.0,Tolypeutes tricinctus,2021
2106,,Hausera hauseri,2014
2107,3.0,Hausera hauseri,2021
2108,,Girardia multidiverticulata,2014
2109,5.0,Girardia multidiverticulata,2021
2110,,Girardia desiderensis,2014
2111,5.0,Girardia desiderensis,2021
2112,,Girardia arenicola,2014
2113,5.0,Girardia arenicola,2021
2114,,Girardia paucipuntacta,2014
2115,5.0,Girardia paucipuntacta,2021
2116,,Sluysia triapertura,2014
2117,5.0,Sluysia triapertura,2021
2118,4.0,Thalassarche chlororhynchos,2014
2119,4.0,Thalassarche chlororhynchos,2021
2120,3.0,Diomedea epomophora,2014
2121,3.0,Diomedea epomophora,2021
2122,4.0,Diomedea sanfordi,2014
2123,4.0,Diomedea sanfordi,2021
2124,5.0,Diomedea exulans,2014
2125,5.0,Diomedea exulans,2021
2126,5.0,Diomedea dabbenena,2014
2127,5.0,Diomedea dabbenena,2021
2128,3.0,Procellaria conspicillata,2014
2129,3.0,Procellaria conspicillata,2021
2130,4.0,Pterodroma madeira,2014
2131,4.0,Pterodroma madeira,2021
2132,5.0,Pterodroma deserta,2014
2133,3.0,Pterodroma deserta,2021
2134,4.0,Pterodroma incerta,2014
2135,4.0,Pterodroma incerta,2021
2136,3.0,Procellaria aequinoctialis,2014
2137,3.0,Procellaria aequinoctialis,2021
2138,5.0,Puffinus lherminieri,2014
2139,5.0,Puffinus lherminieri,2021
2140,5.0,Pterodroma arminjoniana,2014
2141,5.0,Pterodroma arminjoniana,2021
2142,,Pseudosinella ambigua,2014
2143,3.0,Pseudosinella ambigua,2021
2144,,Pseudosinella guanhaensis,2014
2145,5.0,Pseudosinella guanhaensis,2021
2146,0.0,Seira arenicola,2014
2147,4.0,Seira arenicola,2021
2148,0.0,Seira mataraquensis,2014
2149,4.0,Seira mataraquensis,2021
2150,1.0,Seira musarum,2014
2151,3.0,Seira musarum,2021
2152,0.0,Seira pseudoannulata,2014
2153,4.0,Seira pseudoannulata,2021
2154,,Archisotoma arariboia,2014
2155,5.0,Archisotoma arariboia,2021
2156,3.0,Isotomiella uai,2014
2157,3.0,Isotomiella uai,2021
2158,1.0,Archisotoma catiae,2014
2159,5.0,Archisotoma catiae,2021
2160,1.0,Isotomodes cariocus,2014
2161,5.0,Isotomodes cariocus,2021
2162,1.0,Psammisotoma restingae,2014
2163,5.0,Psammisotoma restingae,2021
2164,1.0,Arlea arenicola,2014
2165,5.0,Arlea arenicola,2021
2166,0.0,Paracerura gandarela,2014
2167,3.0,Paracerura gandarela,2021
2168,1.0,Isotomurus riparius,2014
2169,5.0,Isotomurus riparius,2021
2170,1.0,Arlea psammophila,2014
2171,5.0,Arlea psammophila,2021
2172,3.0,Eukoenenia potiguar,2014
2173,3.0,Eukoenenia potiguar,2021
2174,5.0,Eukoenenia maquinensis,2014
2175,3.0,Eukoenenia maquinensis,2021
2176,5.0,Eukoenenia sagarana,2014
2177,5.0,Eukoenenia sagarana,2021
2178,5.0,Eukoenenia spelunca,2014
2179,5.0,Eukoenenia spelunca,2021
2180,4.0,Eukoenenia virgemdalapa,2014
2181,5.0,Eukoenenia virgemdalapa,2021
2182,,Eukoenenia jequitinhonha,2014
2183,5.0,Eukoenenia jequitinhonha,2021
2184,,Eukoenenia cavatica,2014
2185,5.0,Eukoenenia cavatica,2021
2186,,Eukoenenia eywa,2014
2187,4.0,Eukoenenia eywa,2021
2188,,Eukoenenia navi,2014
2189,5.0,Eukoenenia navi,2021
2190,,Eukoenenia neytiri,2014
2191,4.0,Eukoenenia neytiri,2021
2192,5.0,Leptokoenenia pelada,2014
2193,5.0,Leptokoenenia pelada,2021
2194,4.0,Leptokoenenia thalassophobica,2014
2195,4.0,Leptokoenenia thalassophobica,2021
2196,4.0,Eunice sebastiani,2014
2197,4.0,Eunice sebastiani,2021
2198,3.0,Diopatra cuprea,2014
2199,3.0,Diopatra cuprea,2021
2200,5.0,Fregata trinitatis,2014
2201,5.0,Fregata trinitatis,2021
2202,5.0,Fregata minor,2014
2203,5.0,Fregata minor,2021
2204,4.0,Sula sula,2014
2205,4.0,Sula sula,2021
2206,3.0,Furipterus horrens,2014
2207,3.0,Furipterus horrens,2021
2208,3.0,Natalus macrourus,2014
2209,3.0,Natalus macrourus,2021
2210,2.0,Lonchophylla bokermanni,2014
2211,3.0,Lonchophylla bokermanni,2021
2212,4.0,Lonchophylla dekeyseri,2014
2213,4.0,Lonchophylla dekeyseri,2021
2214,3.0,Ginglymostoma cirratum,2014
2215,3.0,Ginglymostoma cirratum,2021
2216,3.0,Rhincodon typus,2014
2217,3.0,Rhincodon typus,2021
2218,5.0,Glomeridesmus spelaeus,2014
2219,4.0,Glomeridesmus spelaeus,2021
2220,4.0,Fimoscolex sporadochaetus,2014
2221,4.0,Fimoscolex sporadochaetus,2021
2222,3.0,Halichondria cebimarensis,2014
2223,3.0,Halichondria cebimarensis,2021
2224,3.0,Halichondria tenebrica,2014
2225,3.0,Halichondria tenebrica,2021
2226,5.0,Notorynchus cepedianus,2014
2227,5.0,Notorynchus cepedianus,2021
2228,5.0,Rowlandius ubajara,2014
2229,5.0,Rowlandius ubajara,2021
2230,3.0,Latrunculia janeirensis,2014
2231,3.0,Latrunculia janeirensis,2021
2232,5.0,Megalobulimus cardosoi,2014
2233,5.0,Megalobulimus cardosoi,2021
2234,4.0,Gonyostomus insularis,2014
2235,4.0,Gonyostomus insularis,2021
2236,3.0,Megalops atlanticus,2014
2237,3.0,Megalops atlanticus,2021
2238,3.0,Corvomeyenia epilithosa,2014
2239,3.0,Corvomeyenia epilithosa,2021
2240,5.0,Racekiela cavernicola,2014
2241,3.0,Racekiela cavernicola,2021
2242,3.0,Millepora laboreli,2014
2243,3.0,Millepora laboreli,2021
2244,3.0,Mussismilia braziliensis,2014
2245,3.0,Mussismilia braziliensis,2021
2246,4.0,Mussismilia harttii,2014
2247,4.0,Mussismilia harttii,2021
2248,4.0,Mycetopoda legumen,2014
2249,4.0,Mycetopoda legumen,2021
2250,0.0,Narcine brasiliensis,2014
2251,3.0,Narcine brasiliensis,2021
2252,,Cubacubana spelaea,2014
2253,3.0,Cubacubana spelaea,2021
2254,5.0,Nyctibius leucopterus,2014
2255,5.0,Nyctibius leucopterus,2021
2256,4.0,Nyctibius aethereus aethereus,2014
2257,4.0,Nyctibius aethereus aethereus,2021
2258,3.0,Linckia guildingi,2014
2259,3.0,Linckia guildingi,2021
2260,3.0,Oreaster reticulatus,2014
2261,3.0,Oreaster reticulatus,2021
2262,5.0,Ophidion holbrookii,2014
2263,5.0,Ophidion holbrookii,2021
2264,0.0,Otophidium chickcharney,2014
2265,7.0,Otophidium chickcharney,2021
2266,5.0,Troglobius brasiliensis,2014
2267,5.0,Troglobius brasiliensis,2021
2268,5.0,Troglobius ferroicus,2014
2269,5.0,Troglobius ferroicus,2021
2270,3.0,Trogolaphysa aelleni,2014
2271,5.0,Trogolaphysa aelleni,2021
2272,4.0,Pararrhopalites papaveroi,2014
2273,4.0,Pararrhopalites papaveroi,2021
2274,,Pararrhopalites sideroicus,2014
2275,5.0,Pararrhopalites sideroicus,2021
2276,5.0,Pararrhopalites wallacei,2014
2277,5.0,Pararrhopalites wallacei,2021
2278,,Pararrhopalites ubiquum,2014
2279,3.0,Pararrhopalites ubiquum,2021
2280,4.0,Euvola ziczac,2014
2281,4.0,Euvola ziczac,2021
2282,4.0,Epiperipatus ohausi,2014
2283,4.0,Epiperipatus ohausi,2021
2284,5.0,Epiperipatus paurognostus,2014
2285,5.0,Epiperipatus paurognostus,2021
2286,5.0,Epiperipatus adenocryptus,2014
2287,5.0,Epiperipatus adenocryptus,2021
2288,3.0,Epiperipatus diadenoproctus,2014
2289,3.0,Epiperipatus diadenoproctus,2021
2290,4.0,Phaethon aethereus,2014
2291,4.0,Phaethon aethereus,2021
2292,4.0,Phaethon lepturus,2014
2293,4.0,Phaethon lepturus,2021
2294,,Endecous apterus,2014
2295,4.0,Endecous apterus,2021
2296,,Endecous peruassuensis,2014
2297,4.0,Endecous peruassuensis,2021
2298,3.0,Celeus obrieni,2014
2299,3.0,Celeus obrieni,2021
2300,4.0,Celeus torquatus pieteroyensi,2014
2301,3.0,Celeus torquatus pieteroyensi,2021
2302,4.0,Piculus paraensis,2014
2303,3.0,Piculus paraensis,2021
2304,5.0,Celeus flavus subflavus,2014
2305,5.0,Celeus flavus subflavus,2021
2306,4.0,Celeus galeatus,2014
2307,4.0,Celeus galeatus,2021
2308,3.0,Celeus torquatus tinnunculus,2014
2309,4.0,Celeus torquatus tinnunculus,2021
2310,4.0,Piculus polyzonus,2014
2311,4.0,Piculus polyzonus,2021
2312,4.0,Selenidera gouldii baturitensis,2014
2313,4.0,Selenidera gouldii baturitensis,2021
2314,3.0,Pteroglossus bitorquatus bitorquatus,2014
2315,3.0,Pteroglossus bitorquatus bitorquatus,2021
2316,3.0,Capito dayi,2014
2317,3.0,Capito dayi,2021
2318,4.0,Spiripockia punctata,2014
2319,5.0,Spiripockia punctata,2021
2320,3.0,Eustrombus goliath,2014
2321,3.0,Eustrombus goliath,2021
2322,5.0,Petaloconchus myrakeenae,2014
2323,3.0,Petaloconchus myrakeenae,2021
2324,5.0,Pristis pectinata,2014
2325,7.0,Pristis pectinata,2021
2326,5.0,Pristis pristis,2014
2327,5.0,Pristis pristis,2021
2328,,Pseudonannolene lundi,2014
2329,5.0,Pseudonannolene lundi,2021
2330,4.0,Pseudonannolene ambuatinga,2014
2331,4.0,Pseudonannolene ambuatinga,2021
2332,5.0,Pseudonannolene spelaea,2014
2333,5.0,Pseudonannolene spelaea,2021
2334,4.0,Pseudonannolene imbirensis,2014
2335,4.0,Pseudonannolene imbirensis,2021
2336,5.0,Pseudonannolene tocaiensis,2014
2337,5.0,Pseudonannolene tocaiensis,2021
2338,4.0,Aratinga solstitialis,2014
2339,4.0,Aratinga solstitialis,2021
2340,2.0,Pyrrhura molinae,2014
2341,3.0,Pyrrhura molinae,2021
2342,4.0,Anodorhynchus leari,2014
2343,4.0,Anodorhynchus leari,2021
2344,7.0,Cyanopsitta spixii,2014
2345,5.0,Cyanopsitta spixii,2021
2346,4.0,Pyrrhura griseipectus,2014
2347,4.0,Pyrrhura griseipectus,2021
2348,4.0,Pyrrhura pfrimeri,2014
2349,4.0,Pyrrhura pfrimeri,2021
2350,3.0,Guaruba guarouba,2014
2351,3.0,Guaruba guarouba,2021
2352,3.0,Pyrilia vulturina,2014
2353,3.0,Pyrilia vulturina,2021
2354,1.0,Pyrrhura amazonum,2014
2355,3.0,Pyrrhura amazonum,2021
2356,1.0,Pyrrhura perlata,2014
2357,3.0,Pyrrhura perlata,2021
2358,2.0,Pyrrhura anerythra,2014
2359,3.0,Pyrrhura anerythra,2021
2360,3.0,Pyrrhura coerulescens,2014
2361,3.0,Pyrrhura coerulescens,2021
2362,3.0,Amazona pretrei,2014
2363,3.0,Amazona pretrei,2021
2364,3.0,Amazona rhodocorytha,2014
2365,3.0,Amazona rhodocorytha,2021
2366,3.0,Amazona vinacea,2014
2367,3.0,Amazona vinacea,2021
2368,3.0,Pionus reichenowi,2014
2369,3.0,Pionus reichenowi,2021
2370,3.0,Pyrrhura cruentata,2014
2371,3.0,Pyrrhura cruentata,2021
2372,3.0,Pyrrhura leucotis,2014
2373,3.0,Pyrrhura leucotis,2021
2374,3.0,Touit melanonotus,2014
2375,3.0,Touit melanonotus,2021
2376,3.0,Touit surdus,2014
2377,3.0,Touit surdus,2021
2378,6.0,Anodorhynchus glaucus,2014
2379,6.0,Anodorhynchus glaucus,2021
2380,3.0,Psophia dextralis,2014
2381,3.0,Psophia dextralis,2021
2382,3.0,Psophia interjecta,2014
2383,4.0,Psophia interjecta,2021
2384,5.0,Psophia obscura,2014
2385,5.0,Psophia obscura,2021
2386,0.0,Laterallus xenopterus,2014
2387,4.0,Laterallus xenopterus,2021
2388,3.0,Scorpaenodes insularis,2014
2389,3.0,Scorpaenodes insularis,2021
2390,5.0,Willeya loya,2014
2391,5.0,Willeya loya,2021
2392,5.0,Squatina argentina,2014
2393,5.0,Squatina argentina,2021
2394,5.0,Squatina guggenheim,2014
2395,5.0,Squatina guggenheim,2021
2396,5.0,Squatina occulta,2014
2397,5.0,Squatina occulta,2021
2398,3.0,Pulsatrix perspicillata pulsatrix,2014
2399,5.0,Pulsatrix perspicillata pulsatrix,2021
2400,9.0,Glaucidium mooreorum,2014
2401,9.0,Glaucidium mooreorum,2021
2402,3.0,Strix huhula albomarginata,2014
2403,3.0,Strix huhula albomarginata,2021
2404,5.0,Synaptula secreta,2014
2405,5.0,Synaptula secreta,2021
2406,3.0,Hippocampus patagonicus,2014
2407,3.0,Hippocampus patagonicus,2021
2408,3.0,Hippocampus erectus,2014
2409,3.0,Hippocampus erectus,2021
2410,3.0,Hippocampus reidi,2014
2411,3.0,Hippocampus reidi,2021
2412,3.0,Tapirus terrestris,2014
2413,3.0,Tapirus terrestris,2021
2414,4.0,Nothura minor,2014
2415,4.0,Nothura minor,2021
2416,4.0,Taoniscus nanus,2014
2417,4.0,Taoniscus nanus,2021
2418,3.0,Tinamus tao,2014
2419,3.0,Tinamus tao,2021
2420,3.0,Lytechinus variegatus,2014
2421,3.0,Lytechinus variegatus,2021
2422,3.0,Trichechus inunguis,2014
2423,3.0,Trichechus inunguis,2021
2424,4.0,Trichechus manatus,2014
2425,4.0,Trichechus manatus,2021
2426,3.0,Phaethornis aethopygus,2014
2427,3.0,Phaethornis aethopygus,2021
2428,4.0,Augastes lumachella,2014
2429,4.0,Augastes lumachella,2021
2430,,Colibri delphinae greenewalti,2014
2431,4.0,Colibri delphinae greenewalti,2021
2432,3.0,Lophornis gouldii,2014
2433,3.0,Lophornis gouldii,2021
2434,,Campylopterus calcirupicola,2014
2435,4.0,Campylopterus calcirupicola,2021
2436,4.0,Discosura langsdorffi langsdorffi,2014
2437,4.0,Discosura langsdorffi langsdorffi,2021
2438,4.0,Glaucis dohrnii,2014
2439,3.0,Glaucis dohrnii,2021
2440,4.0,Phaethornis margarettae,2014
2441,4.0,Phaethornis margarettae,2021
2442,4.0,Thalurania watertonii,2014
2443,4.0,Thalurania watertonii,2021
2444,4.0,Trogon collaris eytoni,2014
2445,4.0,Trogon collaris eytoni,2021
2446,5.0,Phyllocaulis renschi,2014
2447,5.0,Phyllocaulis renschi,2021
